,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,TESS Mag err,Pipeline Signal ID,Source,Detection,PM RA err (mas/yr),PM Dec err (mas/yr),Epoch (BJD) err,Period (days),Period (days) err,Duration (hours),Duration (hours) err,Depth (mmag),Depth (mmag) err,Depth (ppm),Depth (ppm) err,Planet Radius (R_Earth),Planet Radius (R_Earth) err,Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Distance (pc) err,Stellar Eff Temp (K),Stellar Eff Temp (K) err,Stellar log(g) (cm/s^2),Stellar log(g) (cm/s^2) err,Stellar Radius (R_Sun),Stellar Radius (R_Sun) err,Stellar Metallicity,Stellar Metallicity err,Stellar Mass (M_Sun),Stellar Mass (M_Sun) err
1979,5,5,5,5,5,5,5,11.8,54.4,39.68,0,1,2,EB,False,12.2876,0.006,1,qlp,QLP,0.053,0.044,0.00869,3.39829,0.00088,2.634,0.407,4.72235,0.017052,4340.0,15.7058,7.06633,0.581413,662.808,1413.0,9.0,477.322,7.041,6271.0,133.8,4.45,0.08,1.09,0.05,,,1.22,0.176592
1980,5,5,5,5,5,5,5,86.3,135.5,317.0,0,0,1,KP,True,11.3287,0.006,1,qlp-s37-tois,QLP,0.071,0.112,0.0006723,4.2337078,6.9e-06,2.008,0.133,8.38158,0.896569,7690.0,825.43,19.6222,4.72969,822.444,1491.0,60.0,410.149,10.13,6333.7,125.3,4.21,0.09,1.46,0.08,-0.1,0.12,1.25,0.185051
1981,5,5,5,5,5,5,5,17.8,46.5,78.77,0,1,0,KP,True,13.2755,0.006,1,qlp-s37-tois,QLP,0.054,0.093,0.0025113,2.5441537,1.13e-05,2.128,0.217,7.38636,0.008335,6780.0,7.67643,10.5577,,476.965,1301.0,1000.0,748.585,22.0285,5652.0,122.0,4.2,,1.31,,,,1.0,
1982,5,5,5,5,5,5,5,27.6,30.7,317.0,0,0,1,KP,True,12.1577,0.008,1,qlp,QLP,0.06,0.057,0.00197,5.17958,0.00122,4.524,0.166,8.304992,0.002437,7620.0,2.24479,14.829,0.819083,669.018,1416.0,20.0,663.231,16.5585,6116.0,124.8,4.07,0.08,1.65,0.09,,,1.15,0.155871
1983,5,5,5,5,5,5,5,39.5,57.8,317.0,0,0,0,KP,True,12.3213,0.01,1,spoc,QLP,0.134,0.162,0.001781212,4.5768651482226,0.00072010246,3.55927947011861,0.1493002,11.866005,0.56247,10869.4903086084,517.9199,19.1571222795841,1.9461098,1547.10138622705,1599.55597852585,16.512323,878.521,73.855,6687.0,136.3,4.09,0.11,1.78295,0.166623,,,1.42,0.243447
1984,5,5,5,5,5,5,5,21.7,72.9,98.96,0,0,0,KP,True,12.9264,0.006,1,qlp,QLP,0.026,0.031,0.0043851,4.2041585,3.17e-05,2.124,0.334,13.195556,0.03056,12080.0,28.1462,12.1025,0.809459,355.909,1210.0,11.0,609.838,6.0405,6781.0,133.6,4.54,0.09,1.07,0.05,,,1.45,0.252809
1985,5,5,5,5,5,5,5,233.3,378.8,317.0,0,4,0,KP,True,8.0552,0.006,1,qlp-s38-tois,QLP,0.055,0.051,7.21e-05,2.8240691,5e-07,3.808,0.013,9.782996,1.4e-05,8970.0,0.0125358,17.7861,0.566327,4913.69,2332.0,591.0,170.696,0.933,8004.2,205.1,4.2,0.32,1.84,0.06,,,2.0,0.307835
1986,5,5,5,5,5,5,5,76.7,179.2,119.65,0,0,0,KP,True,11.9397,0.006,1,qlp,QLP,0.067,0.055,0.0004058,2.3447752,1.7e-06,1.814,0.044,16.78426,0.002713,15340.0,2.49835,13.4487,0.743905,320.327,1178.0,97.0,305.603,3.6665,5515.0,133.4,4.39,0.08,1.04,0.06,,,0.969,0.126001
1987,5,5,5,5,5,5,5,5.8,37.5,9.44,0,0,0,KP,True,12.3686,0.006,1,spoc-s01-s36-b0A-CPKP,QLP,0.035,0.036,0.00252949,1.3372349230815,0.00011620556,1.70260976467707,0.62734777,1.332664,0.136543,1226.67605562449,125.75308,3.02657864201736,3.7305796,886.984111333286,1391.87011338494,9.910095,280.555,1.8105,5111.9,121.9,4.5,0.08,0.860256016254425,0.050804,-0.188957,0.0741647,0.859,0.102545
1988,5,5,5,5,5,5,5,66.2,81.8,317.0,0,1,0,KP,True,12.3353,0.007,1,spoc-s01-s46-b0A,QLP,0.067,0.052,0.0003136,4.11177228806481,7.233928e-06,2.12968901912732,0.025923423,24.245036,0.333462,22083.0234602132,307.08286,15.258204672994,0.7460637,268.717684914985,1032.62779788416,98.17942,325.377,3.932,5424.8,104.8,4.49,0.07,0.916163980960846,0.0434171,-0.49,0.0252237,0.94,0.111905
1989,5,5,5,5,5,5,5,73.8,58.2,317.0,0,1,1,KP,True,12.3119,0.006,1,spoc,QLP,0.125,0.118,0.0007090417,2.27857495182227,0.00013180774,2.15982499501818,0.05826318,14.910224,0.295156,13638.9588751358,271.81192,14.7731999073482,1.1305058,775.884856591129,1346.07441132681,29.033724,355.513,10.3715,4879.0,4879.8,4.5,2.0,1.21163,0.0878214,,,0.81,0.0967955
1990,5,5,5,5,5,5,5,36.4,40.5,317.0,0,0,0,KP,True,13.1648,0.006,1,qlp,QLP,0.028,0.022,0.0006788,3.8537616,6.9e-06,3.392,0.136,20.440183,0.004082,18650.0,3.75954,14.7144,,471.61,1298.0,73.0,585.77,8.383,5697.0,122.0,4.39,,1.06,,,,1.01,
1991,5,5,5,5,5,5,5,38.5,97.3,110.21,0,0,0,KP,True,12.1014,0.006,1,qlp-s38-tois,QLP,0.072,0.063,0.0008683,2.8786641,4.8e-06,2.207,0.078,9.498187,0.004386,8710.0,4.03981,12.863,0.793497,471.142,1297.0,45.0,508.885,16.1435,6017.0,133.0,4.22,0.08,1.35,0.08,,,1.11,0.147177
1992,5,5,5,5,5,5,5,16.1,42.8,89.31,0,0,0,KP,True,12.0233,0.006,1,qlp,QLP,0.045,0.037,0.0017149,3.8186276,1.7e-05,4.282,0.295,3.523496,0.001719,3240.0,1.58294,11.3749,0.650895,1200.24,1639.0,26.0,757.84,19.2795,6090.0,126.9,3.88,0.08,2.03,0.1,,,1.14,0.157535
1993,5,5,5,5,5,5,5,41.5,54.0,317.0,0,0,0,KP,True,11.3299,0.007,1,spoc,QLP,0.055,0.072,0.002445501,5.61077370946175,0.000892512,6.33848342972248,0.13103706,7.246107,0.182383,6651.68991692491,167.96667,18.3701735579629,1.0335122,1486.85789580685,1583.75177792991,20.09366,627.066,13.859,6013.5,210.8,4.17,1.75,2.21327,0.111191,,,1.17,0.159531
1994,5,5,5,5,5,5,5,18.2,18.9,317.0,0,0,0,KP,True,12.941,0.007,1,spoc,QLP,0.024,0.029,0.0034967167,3.26331647416721,0.0008269975,5.28143373910057,0.29875922,5.454926,0.265991,5011.57250272436,244.95656,15.0902486248657,1.2484235,3163.37622170461,1912.74669849736,12.848363,1342.29,31.095,6561.0,127.4,3.93,0.09,2.08347,0.100789,,,1.36,0.230575
1995,5,5,5,5,5,5,5,87.5,127.9,317.0,0,0,0,KP,True,10.5288,0.006,1,qlp-s38-tois,QLP,0.093,0.09,0.0003127,4.5111234,3e-06,4.525,0.041,12.195915,0.000235,11170.0,0.216648,18.5483,0.961946,1085.35,1599.0,176.0,356.391,8.0225,6540.6,261.8,4.26,0.11,1.71,0.09,-0.29,0.1,1.34,0.218871
1996,5,5,5,5,5,5,5,19.5,64.1,87.67,0,0,2,KP,True,12.2682,0.007,1,qlp,QLP,0.057,0.063,0.0014894,4.4352884,1.28e-05,1.89,0.21,6.98197,0.005678,6410.0,5.22977,11.2110231199289,1.5134789,196.663,1365.12323866296,23.0,609.128,15.5615,6245.0,124.1,4.24,0.09,1.38,0.07,,,1.21,0.173616
1997,5,5,5,5,5,5,5,77.6,202.2,110.01,0,0,2,KP,True,11.7076,0.007,1,qlp,QLP,0.046,0.04,0.0002561,2.3506186,1e-06,2.369,0.032,17.446053,0.000347,15940.0,0.319376,12.801,0.662199,570.233,1361.0,160.0,279.485,3.084,5593.0,124.5,4.46,0.08,0.97,0.05,,,0.99,0.130149
1998,3,5,5,3,4,4,4,113.0,86.1,317.0,1,0,3,PC,True,12.4933,0.006,1,qlp-s36-tois,CTOI,0.041,0.031,0.00053834973,0.9466787,5e-07,1.09,0.121,18.05305,0.010791,16490.0,9.93893,14.6661,0.836152,1220.35,1646.0,110.0,415.135,2.909,5707.0,135.9,4.39,0.08,1.07,0.05,,,1.02,0.134052
2000,5,5,5,5,5,5,5,43.3,257.0,30.66,2,0,1,PC,False,8.2376,0.6,1,spoc,QLP,0.067,0.057,0.0012564602,2.89702019618578,0.00026764677,4.15023360632483,0.081738316,3.350234,0.097519,3080.92393082621,89.813965,,,631.568793284368,1278.57119291459,39.63694,3847.17,621.77,8862.0,240.0,4.1,1.44,,,,,,
2002,5,5,5,5,5,5,5,5.4,40.2,5.36,2,0,1,PC,False,8.5122,0.006,1,qlp,SPOC/QLP,0.047,0.047,0.00407,1.13305,1e-05,1.073,0.884,0.108579,0.003642,100.0,3.35467,2.16887,0.435629,925.999,1536.0,9.0,153.896,0.6075,5883.8,133.8,3.77,0.3,2.1,0.1,,,1.08,0.141361
2003,5,5,5,5,5,5,5,2.6,4.7,2.59,2,2,1,EB,False,9.8146,0.006,1,qlp-s62-ffi,QLP,0.045,0.046,0.0037067,1.6563738,6.4e-06,1.741,0.23,0.267124,0.015498,246.0,14.2743,1.42047,0.0911265,1000.88,1566.0,19.0,130.335,0.3975,5614.1,76.6,4.34,0.29,1.02,0.05,,,1.06,0.13382
2005,5,5,5,5,5,5,5,94.2,210.9,317.0,1,0,1,PC,False,10.9572,0.006,1,spoc,QLP,0.051,0.048,0.0037644133,6.09884706393276,0.0019955332,5.40881803874551,0.21667112,9.660003,0.606519,8857.72841475846,558.46826,24.994394460156,11.290005,1423.58183203086,1566.62610418388,14.772681,525.922,9.3505,7023.2,108.8,4.11,1.46,1.82219004631042,0.0691734,,,1.66,0.277649
2006,5,5,5,5,5,5,5,30.9,83.8,45.09,1,0,1,PC,False,10.6707,0.006,1,qlp,QLP,0.047,0.041,0.00496,1.57363,0.00018,2.558,0.151,0.771146,0.198404,710.0,182.72,7.59717,2.4985,18801.9,3262.0,22.0,279.155,1.8855,5342.5,239.4,4.01,0.34,1.66,0.09,,,0.98,0.122252
2007,5,5,5,5,5,5,5,114.7,218.6,317.0,1,0,0,EB,False,8.4672,0.006,1,qlp,QLP,0.124,0.171,0.0008609,10.8458712,2.35e-05,3.379,0.223,3.392792,0.241568,3120.0,222.468,21.6846,4.33655,878.752,1516.0,53.0,230.033,6.726,6670.3,270.7,4.29,0.62,2.56,0.13,,,1.54,0.260038
2008,5,5,5,5,5,5,5,,,29.29,1,0,1,EB,False,8.9301,0.006,1,qlp-s64-ffi,QLP,3.6,3.4,0.000949,12.0077462,1.22e-05,2.818,0.303,3.176076,1.049247,2921.0,965.925,,,115.384,913.0,53.0,,,4990.7,253.6,,,,,,,,
2009,5,5,5,5,5,5,5,1.6,17.9,4.31,0,2,3,EB,False,10.1302,0.006,1,spoc-s01-s65-b0A-PC,QLP,0.103,0.1,0.0090229,3.6473383151473,1.498031e-05,4.45728466819045,0.64785343,0.176733,0.013785,162.764257708942,12.695944,1.90837771003881,2.081486,1104.88937523955,1470.44724804092,16.040323,219.482,3.382,5928.0,161.5,4.24,0.12,1.47579002380371,0.073995,0.109784,0.0474794,1.11,0.141205
2011,5,5,5,5,5,5,5,16.2,97.1,30.73,0,0,1,EB,False,8.4215,0.006,1,qlp-s11-beta-cam3,QLP,0.059,0.066,0.00531,1.41144,0.00052,2.509,0.51,0.45,0.001419,414.379,1.30711,,,20094.8,3316.0,17.0,362.573,5.743,9208.0,149.4,3.85,0.49,,,,,2.61,0.340599
2013,5,5,5,5,5,5,5,37.0,122.3,88.71,3,0,1,PC,False,10.5,0.006,1,qlp,QLP,0.044,0.035,0.00105,6.89132,0.00069,5.369,0.587,6.468504,0.002111,5940.0,1.94454,11.3151,0.581361,673.704,1419.0,82.0,241.981,1.3165,5488.0,84.4,4.14,0.36,1.41,0.07,,,1.06,0.139153
2014,5,5,5,5,5,5,5,101.1,254.2,80.06,0,0,0,EB,False,9.5187,0.006,1,qlp,QLP,0.092,0.074,0.0005716,0.6923563,1.3e-06,0.803,0.101,0.879803,0.330544,810.0,304.396,10.6207,3.58922,14950.4,3080.0,25.0,253.478,3.3285,6422.1,205.8,3.86,0.57,1.85,0.08,,,1.4,0.231268
2016,5,5,5,5,5,5,5,1.0,98.9,5.65,7,1,1,PC,False,11.1825,0.007,1,qlp,QLP,0.12,0.143,0.00249,16.3152,0.00125,1.992,0.345,2.717739,0.348664,2500.0,321.08,2.23088,0.616582,26.312,630.0,13.0,22.4731,0.04095,3625.0,65.0,4.81,0.36,0.31,0.01,-0.494175,0.0860478,0.289172,0.0202044
2017,5,5,5,5,5,5,5,17.7,93.8,14.24,3,0,0,PC,False,10.4877,0.006,1,qlp,QLP,0.035,0.058,0.0048,0.88958,0.00029,1.844,0.276,1.347148,0.003524,1240.0,3.24587,3.8492,0.281552,4433.23,2273.0,13.0,191.877,1.394,5586.2,77.6,4.21,0.33,1.11,0.05,,,1.13,0.148445
2018,5,5,5,5,5,5,5,2.7,26.0,12.74,3,1,1,EB,False,9.4845,0.006,1,qlp-s65-ffi,QLP,0.043,0.037,0.0063171,14.5187891,8.88e-05,2.897,0.748,0.465881,0.043812,429.0,40.3516,3.60283,0.277583,43.2598,714.0,10.0,206.826,1.003,5844.8,50.4,4.13,0.36,1.79,0.09,,,1.1,0.14365
2020,5,5,5,5,5,5,5,15.7,33.1,55.42,0,5,1,EB,False,11.0897,0.006,1,spoc,QLP,0.04,0.039,0.006813165,3.22428082457996,0.0016209363,4.31000768353036,0.49956045,0.943504,0.091655,868.621441418607,84.414024,8.57521120601903,1.4759883,527.61210994281,1222.35805383333,9.158857,407.801,3.7995,4866.2,129.7,,,2.6241500377655,,,,,
2023,5,5,5,5,5,5,5,278.3,593.7,317.0,1,0,0,PC,False,7.185,0.006,1,qlp,QLP,0.114,0.086,0.00078,1.76447,0.00012,2.749,0.331,2.870134,0.000688,2640.0,0.633562,27.921,,17578.1,3207.0,55.0,326.628,5.9945,8049.0,395.5,3.3,0.5,5.08,,,,,
2026,5,5,5,5,5,5,5,,,10.57,0,1,1,EB,False,8.177301,0.007,1,qlp,QLP,0.052,0.082,0.0011556,2.2778177,6.5e-06,3.212,0.098,0.955869,0.326449,880.0,300.625,,,95451.3,4896.0,43.0,401.097,7.8685,9096.5,385.4,,,,,,,,
2030,5,5,5,5,5,5,5,12.6,90.0,10.73,0,0,0,PC,False,8.5941,0.006,1,spoc,QLP,0.035,0.067,0.0032556371,2.68559148108602,0.0005545512,2.04911873395611,0.3399045,0.530229,0.051918,488.240178785328,47.81683,3.57297122165842,1.3209385,1856.70048095233,1674.19180605616,9.359,106.955,0.394,5796.0,107.5,4.14,0.28,1.51715,0.176909,,,1.12,0.147828
2032,5,5,5,5,5,5,5,14.0,55.2,28.88,0,0,1,EB,False,10.3345,0.006,1,qlp-s64-ffi,QLP,0.072,0.064,0.0019982,3.217824,7.4e-06,1.735,0.259,1.39933,0.067774,1288.0,62.4203,5.84702,0.35263,227.191,1081.0,23.0,247.145,4.5195,5418.0,169.6,4.17,0.56,1.67,0.09,,,1.01,0.12931
2036,5,5,5,5,5,5,5,9.6,46.9,16.36,8,2,1,PC,False,10.2081,0.006,1,qlp-s37-tois,QLP,0.047,0.045,0.0044341,2.8319354,2.14e-05,3.21,0.391,0.847205,0.001159,780.0,1.06792,4.18335,0.276048,914.113,1531.0,18.0,205.367,1.249,5408.7,62.5,,,1.48,0.08,,,0.97,0.126883
2038,5,5,5,5,5,5,5,32.8,72.7,317.0,0,0,1,EB,False,9.5918,0.006,1,qlp,QLP,1.5,1.5,0.0025185,17.0614756,7.55e-05,3.384,0.341,2.968113,0.06056,2730.0,55.776,17.1048026705141,10.311735,425.866990397294,1158.61259207514,27.0,437.902,,9184.7,290.3,4.09,1.38,2.14182996749878,,,,,
2039,5,5,5,5,5,5,5,562.0,1064.0,317.0,6,0,1,PC,False,5.666,0.6,1,spoc,QLP,0.063,0.062,0.0016991117,6.07833441485207,0.000910553,4.89045284994873,0.05943209,17.697958,0.771122,16168.2889130108,709.9779,16.9877964987968,2.356609,235.131008325955,998.728000814485,10.794149,2503.46,256.23,8719.5,297.6,4.08,1.27,1.0,,,,,
2040,5,5,5,5,5,5,5,51.4,294.8,33.08,3,0,1,PC,False,9.8678,0.007,1,qlp,QLP,0.073,0.071,0.00246,1.30924,0.0001,2.535,0.434,3.66511,0.011238,3370.0,10.3509,,,52079.9,4208.0,34.0,395.582,6.484,8832.5,149.0,4.26,0.63,,,,,,
2041,5,5,5,5,5,5,5,39.4,56.3,317.0,0,0,0,PC,False,10.9805,0.006,1,qlp,QLP,0.136,0.158,0.00158,9.27898,0.00103,6.514,0.315,9.837776,0.002737,9020.0,2.52091,15.0807,0.893189,1058.72,1589.0,56.0,343.388,12.2075,5898.8,138.4,4.08,0.48,1.45,0.08,,,1.22,0.179734
2044,5,5,5,5,5,5,5,15.4,88.1,29.12,1,0,1,EB,False,10.3349,0.006,1,spoc,QLP,0.052,0.047,0.0039844196,6.11109450729485,0.003965635,4.25663178803618,0.61395943,1.192959,0.169365,1098.15267195855,155.97885,5.87320797801241,11.9655285,249.203040979789,1013.346761687,18.0,162.148,0.816,5725.0,235.6,4.54,0.31,1.072350025177,0.0504698,-0.0475684,0.0654673,1.01,0.124883
2045,5,5,5,5,5,5,5,10.0,67.7,9.4,5,2,1,EB,False,10.361,0.006,1,qlp-s37-tois,QLP,0.05,0.044,0.0014833,0.5646193,2.1e-06,1.295,0.236,0.553867,0.000872,510.0,0.803011,3.01498,0.181048,8493.1,2674.0,23.0,252.81,2.018,6237.0,102.5,4.24,0.41,1.3,0.06,,,1.32,0.208669
2049,5,5,5,5,5,5,5,20.9,60.0,42.13,2,0,1,EB,False,10.1854,0.006,1,qlp-s64-ffi,QLP,0.055,0.053,0.0016912,2.2818488,3.8e-06,3.973,0.427,1.611342,0.032816,1483.0,30.2245,7.2854,0.417761,2351.9,1940.0,33.0,299.378,7.0665,5368.0,124.8,,,2.15,0.12,,,1.0,0.123097
2050,5,5,5,5,5,5,5,48.8,239.7,47.76,6,0,1,PC,False,10.2581,0.017,1,spoc,QLP,0.036,0.036,0.00090548734,3.45514790437396,0.00023969126,5.74447040435466,0.070289016,5.651528,0.096455,5191.72600144186,88.83485,,,499.344766637163,1205.64618213519,30.213356,1541.16,53.27,8046.5,252.7,4.12,1.5,,,,,,
2051,5,5,5,5,5,5,5,86.0,263.2,95.18,0,0,3,PC,False,10.1574,0.006,1,spoc,QLP,0.046,0.045,0.0040747663,3.78995239619699,0.0010899372,5.52684011419759,0.20403641,4.728279,0.342822,4345.43734321077,315.7013,11.7871267235434,6.0611277,602.159080942888,1263.41945336029,12.181036,171.127,0.725,5579.5,213.4,4.22,2.01,1.10456001758575,0.0517186,,,1.14,0.155013
2052,5,5,5,5,5,5,5,58.2,66.5,317.0,1,0,1,EB,False,10.1405,0.006,1,qlp-s64-ffi,QLP,0.042,0.045,0.0003572,6.6570835,3e-06,5.285,0.129,7.80621,0.064951,7164.0,59.8202,14.8934,0.684568,528.884,1336.0,175.0,268.254,2.1125,5805.6,289.6,4.13,0.32,1.73,0.08,,,1.12,0.141226
2053,5,5,5,5,5,5,5,41.8,120.1,103.62,5,1,1,EB,False,10.5287,0.006,1,qlp,QLP,0.046,0.049,0.00085,4.31224,0.00013,2.704,0.27,5.431386,0.002005,4990.0,1.84687,12.3576,0.582863,664.873,1414.0,67.0,375.933,4.541,,,,,1.72,0.07,,,1.44,0.251426
2054,5,5,5,5,5,5,5,142.6,218.4,317.0,5,0,1,EB,False,10.248,0.006,1,qlp,QLP,0.154,0.164,0.0002088,3.9416903,1.6e-06,2.537,0.047,14.031127,0.00762,12840.0,7.0183,19.6321,1.01213,1460.48,1722.0,78.0,290.78,6.0225,6190.4,202.4,4.15,1.67,1.48,0.07,-0.0811697,0.0552446,1.48,0.258099
2057,5,5,5,5,5,5,5,62.1,96.4,317.0,4,0,1,PC,False,10.2372,0.006,1,qlp,QLP,0.049,0.035,0.00104,7.72433,0.00083,8.03,0.153,7.758093,0.000599,7120.0,0.551711,20.0285,0.96118,1173.53,1630.0,63.0,422.884,5.9355,6249.4,386.5,4.19,1.87,2.32,0.11,,,1.31,0.214583
2059,5,5,5,5,5,5,5,17.9,81.3,19.1,0,1,1,PC,False,10.186,0.006,1,qlp,QLP,0.057,0.041,0.00399,1.10833,0.00032,2.288,0.339,1.151491,0.001902,1060.0,1.75155,4.58274,0.286178,4415.23,2270.0,22.0,218.438,2.131,5972.0,208.3,4.08,0.17,1.4,0.06,-0.276956,0.0561165,1.11,0.139188
2061,1,4,1,3,4,4,4,21.2,100.5,53.17,19,12,5,CP,True,10.3579,0.006,1,qlp-s63-ffi,SPOC,0.045,0.049,0.0009989,9.1270425,8.4e-06,3.62,1.107,5.003727,0.217829,4598.0,200.608,8.36201,0.469162,167.221,1001.0,77.0,175.713,0.757,5400.0,283.3,4.43,0.31,1.18,0.06,,,0.98,0.131459
2062,1,5,5,1,4,4,4,3.7,32.4,6.69,19,12,5,CP,True,10.3579,0.006,2,qlp-s63-ffi,SPOC,0.045,0.049,0.005565,3.098367,1.53e-05,1.963,0.556,0.538659,0.044495,496.0,40.9804,2.47118,0.187677,328.067,1185.0,12.0,175.713,0.757,5400.0,283.3,4.43,0.31,1.18,0.06,,,0.98,0.131459
2064,5,5,5,5,5,5,5,106.1,111.0,317.0,1,0,0,EB,False,10.4879,0.006,1,qlp-s62-ffi,QLP,0.051,0.051,0.0014549,2.3330349,3.6e-06,3.005,0.905,3.038882,5.035371,2795.0,4627.01,15.6213,4.39727,12107.6,2951.0,45.0,296.179,2.3585,5986.5,131.0,4.32,0.44,1.56,0.07,-0.555712,0.0712926,1.21,0.175438
2066,5,5,5,5,5,5,5,5.5,34.9,11.09,1,1,1,PC,False,9.0607,0.006,1,qlp,QLP,0.048,0.049,0.01211,1.79988,0.00056,3.518,0.564,0.19545,0.000491,180.0,0.452551,3.32197,0.225957,6540.68,2505.0,11.0,258.885,1.9515,6136.9,97.0,3.85,0.42,2.46,0.1,,,1.49,0.246319
2068,5,5,5,5,5,5,5,8.9,13.2,73.79,0,0,2,V,False,9.2225,0.006,1,qlp,QLP,0.05,0.052,0.0207447,6.40938,0.0001988,2.356,0.586,0.304049,0.001254,280.0,1.15453,10.1474,,50.0267,740.0,13.0,485.257,6.2485,4650.0,84.7,2.54,0.14,8.3,,-0.32,0.09,,
2070,5,5,5,5,5,5,5,0.6,44.6,114.43,4,11,3,EB,False,8.64807,0.006,1,spoc-s01-s36-b0A-PC,CTOI,0.054,0.053,0.0017774756,723.834500848934,0.0025788723,7.38294601566422,0.121020645,3.392028,0.069598,3119.2983692711,64.100075,13.1361697149843,0.7173174,1.35726207542686,275.286984232388,67.21428,139.212,0.7375,5463.0,186.0,3.77778,0.281727,1.94771003723145,0.102432,,,0.992,0.123554
2073,5,5,5,5,5,5,5,7.6,176.5,3.0,0,3,0,KP,True,5.0494,0.006,1,spoc-s01-s65-b0A-KP,SPOC,0.169,0.133,0.0011850921,11.5778362083528,1.8365205e-05,3.87724990074814,0.29744247,0.236064,0.01261,217.399491764389,11.614346,1.54221285663719,0.71613497,99.9013415201488,806.32955685097,15.475518,14.682,0.01985,5739.0,25.0,4.51,0.028,1.02606999874115,0.0451056,-0.26,0.1,1.03,0.127035
2074,5,5,5,5,5,5,5,11.2,274.4,7.8,0,3,0,KP,True,5.0494,0.006,2,spoc-s01-s65-b0A-KP,SPOC,0.169,0.133,0.00089169695,27.5920717535465,2.6587484e-05,3.27430158295071,0.09029347,0.603115,0.016068,555.335292924246,14.799067,2.70502783873789,0.1508972,31.3830711130989,603.661682448557,36.951767,14.682,0.01985,5739.0,25.0,4.51,0.028,1.02606999874115,0.0451056,-0.26,0.1,1.03,0.127035
2075,5,5,5,5,5,5,5,,,3.26,0,3,0,KP,True,5.0494,0.006,3,spoc-s65-b0A,SPOC,0.169,0.133,0.0019318461,0.0,0.0,3.53413535393091,0.10831175,0.211953,0.016965,195.197293888749,15.624812,1.62083261000693,0.1211116,335.607522179494,1091.63555195966,19.23275,14.682,0.01985,5739.0,25.0,4.51,0.028,1.02606999874115,0.0451056,-0.26,0.1,1.03,0.127035
2076,5,5,5,5,5,5,5,80.4,82.0,317.0,0,0,0,KP,True,10.6506,0.006,1,qlp-s51-tois,QLP,0.035,0.058,0.0003859,3.0565259,2.6e-06,4.145,0.074,9.596767,0.000404,8800.0,0.371658,15.1633,0.70524,1438.0,1715.0,159.0,320.451,2.827,5981.0,117.3,4.07,0.08,1.6,0.07,0.275,0.0565685,1.1,0.142681
2077,2,5,5,2,4,4,4,4.6,18.5,1.35,5,2,10,PC,True,10.2705,0.007,1,spoc,QLP,0.066,0.082,0.0013538105,2.61627687236315,0.0001133327,1.13489302282895,0.39219263,1.21736,0.097742,1120.60141844857,90.019485,1.09728673742702,1.1053865,19.1060127953246,533.227164267394,14.412579,15.8095,0.00955,3352.0,157.0,4.8984,0.00276832,0.325635,0.00971841,,,0.306053,0.0201949
2078,5,5,5,5,5,5,5,122.2,203.1,317.0,0,0,0,KP,True,9.63331,0.006,1,qlp-s78-ffi,QLP,0.042,0.046,0.006122,4.8099755,5.45e-05,6.696,0.056,7.588611,0.033671,6965.0,31.0115,22.6223,1.00294,2029.17,1869.0,52.0,371.686,3.53,6417.0,122.6,3.7,0.09,2.65,0.12,,,1.292,0.209165
2083,5,5,5,5,5,5,5,238.8,329.3,317.0,1,1,0,EB,False,8.2057,0.006,1,qlp-s78-ffi,SPOC,0.071,0.057,0.0001292,5.49826,9e-07,2.04,0.154,14.129019,0.625486,12929.0,575.928,16.2801,,232.345,,159.0,115.605,,6362.6,,,,1.34,,-0.049,0.012,,
2084,1,5,5,1,4,4,4,8.3,125.6,6.64,8,8,10,PC,True,8.962,0.006,1,qlp-s51-ffi,SPOC,0.031,0.036,0.0021296,7.4355668,3.48e-05,2.429,0.975,1.271055,0.015689,1170.0,14.4504,2.4515,0.398524,75.6724,821.0,21.0,27.9956,0.02135,4218.9,162.8,4.67,0.13,0.62,0.08,-0.812,0.163,0.66,0.0867542
2085,3,5,5,3,4,4,4,3.2,27.7,15.1,4,14,6,CP,True,9.6087,0.006,1,qlp-s78-ffi,SPOC,0.033,0.048,0.0072574,15.3468182,0.000101,6.425,0.609,0.722255,0.033724,665.0,31.0605,3.99579,0.250903,126.052,933.0,14.0,198.007,0.82,5588.0,124.973,3.92293,0.0807668,1.8,0.09,,,0.987,0.126306
2086,5,5,5,5,5,5,5,112.1,345.7,116.71,0,2,0,KP,True,8.27468,0.006,1,qlp-s79-ffi,QLP,0.041,0.052,0.0001407,5.633477,1e-06,4.132,0.081,6.152897,0.024142,5651.0,22.2349,13.2583,0.519371,588.518,1372.0,231.0,127.774,0.424,6412.8,106.4,4.09,0.08,1.7,0.07,0.0535135,0.0406867,1.29,0.191555
2087,5,5,5,5,5,5,5,120.1,346.7,124.76,0,0,0,KP,True,10.5484,0.006,1,qlp-s51-tois,QLP,0.034,0.043,0.0003093,3.9415041,1.9e-06,2.866,0.057,23.409311,0.000774,21330.0,0.712596,13.8352,0.594068,321.85,1179.0,193.0,163.553,0.6195,5729.0,103.1,4.52,0.07,0.92,0.04,-0.08,0.1,1.023,0.125268
