,Master,SG1A,SG1B,SG2,SG3,SG4,SG5,ESM,TSM,Predicted Mass (M_Earth),Time Series Observations,Spectroscopy Observations,Imaging Observations,TESS Disposition,TFOPWG Disposition,TESS Mag,Pipeline Signal ID,Source,Detection,Period (days),Duration (hours),Depth (mmag),Depth (ppm),Planet Radius (R_Earth),Planet Insolation (Earth Flux),Planet Equil Temp (K),Planet SNR,Stellar Distance (pc),Stellar Eff Temp (K),Stellar log(g) (cm/s^2),Stellar Radius (R_Sun),Stellar Mass (M_Sun)
1139,5,5,5,5,5,5,5,98.1,171.2,317.0,0,2,2,EB,False,8.88797,1,qlp-s76-ffi,QLP,13.7431245,2.294,6.259909,5749.0,12.3289,87.2955,851.0,282.0,121.182,5941.5,4.3079603497942385,1.34,1.122
1140,5,5,5,5,5,5,5,811.4,4882.9,317.0,0,2,0,EB,False,8.8523,1,spoc-s14-s41-b0A-PC,SPOC/QLP,16.9487087166685,4.28877668496056,184.745512,156467.547964289,45.220450534938,78.2632869684696,758.59376792359,4904.9927,97.3391,5894.7,4.37,1.11790001392365,1.08
1141,5,5,5,5,5,5,5,650.6,2190.0,317.0,2,1,0,EB,False,8.64028,1,qlp-s74-ffi,QLP,3.3686634,3.012,3.575782,3288.0,42.2321,9856.24,2775.0,212.0,299.294,7518.0,3.82,2.68,1.735
1142,5,5,5,5,5,5,5,84.8,126.6,317.0,1,11,2,EB,False,8.63287,1,qlp-s74-ffi,QLP,11.2071839,4.366,3.562711,3276.0,17.4989,813.063,1487.0,133.0,191.984,6152.0,3.84,2.24,1.274
1143,5,5,5,5,5,5,5,53.5,312.6,24.32,0,3,5,KP,True,8.5077,1,qlp-s74-ffi,SPOC/QLP,4.8878023,2.18,4.689636,4310.0,5.28325,65.1925,791.0,276.0,37.7647,4757.3,4.56,0.76,0.77
1144,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,68.76,4,1,4,PC,False,8.5011,1,qlp,QLP,2.97164,1.534,8.009633,7350.0,10.567321062883888,3089.18,2076.0,17.0,438.395,8562.5,4.3079603497942385,1.5383132826009873,1.1025655704054766
1145,5,5,5,5,5,5,5,21.7,149.0,31.64,0,1,1,EB,False,8.40386,1,spoc-s41-b0A,QLP,0.660178983608815,1.63493692051333,0.513777,473.093930311242,6.16724867698042,252487.763884208,5717.153247714,11.997514,411.307,8598.7,4.1,2.6243200302124,3.131
1146,5,5,5,5,5,5,5,565.9,2145.8,317.0,3,2,2,EB,False,8.36544,1,qlp-s74-ffi,QLP,10.9278415,2.468,2.982266,2743.0,49.1695,270.142,1129.0,126.0,218.258,6259.0,3.59,2.92,1.217
1147,3,5,5,3,5,4,5,221.0,297.6,317.0,0,0,2,KP,True,7.9179,1,qlp-s75-ffi,SPOC/QLP,5.5514888,4.335,10.356127,9493.0,15.8043,802.858,1482.0,276.0,96.5173,6403.9,4.16,1.55,1.25
1149,5,5,5,5,5,5,5,341.6,688.0,317.0,1,0,0,KP,True,7.58204,1,spoc-s14-s55-b0A-KP,SPOC/QLP,1.48109028542409,4.15882908243568,7.395667,6788.51453882957,20.3402421389055,33326.7304873638,3446.021057174,355.9918,204.455,9435.0,4.11,2.2877299785614,2.431
1150,5,5,5,5,5,5,5,419.1,979.9,317.0,0,0,0,KP,True,7.55216,1,qlp-s74-ffi,SPOC/QLP,3.4741012,3.317,17.234235,15748.0,21.2912,3453.07,2084.33308662992,1017.0,136.426,8894.8,4.38,1.62,2.282
1151,5,5,5,5,5,5,5,157.4,424.3,119.29,2,3,6,O,False,8.0348,1,spoc-s14-s41-b0A-PC,QLP,6.50119111922293,5.54635873065296,4.898306,4501.34540642207,10.567321062883888,214.963858381065,976.587388845929,109.38585,105.334,5485.0,4.3079603497942385,1.5383132826009873,1.1025655704054766
1154,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,7.11,0,0,4,PC,False,9.711,1,qlp,QLP,1.32003,3.175,0.6,552.468,10.567321062883888,4204.161029292311,1460.137852442235,24.0,416.29900701089525,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1155,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,19.14,0,1,1,EB,False,9.7032,1,qlp-s41-tois,QLP,1.6865822,2.429,1.923456,1770.0,10.567321062883888,4204.161029292311,1460.137852442235,56.0,6079.49,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1156,5,5,5,5,5,5,5,126.3,319.2,317.0,0,1,5,PC,False,9.6043,1,qlp-s47-tois,QLP,13.0727479,3.044,4.438865,4080.0,35.7944,221.343,1074.0,96.0,432.113,5709.8,3.37,3.59,1.11
1157,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,93.02,2,2,0,EB,False,9.5967,1,qlp-s41-ffi,QLP,2.9258727,4.075,7.320773,6720.0,24.4055,3028.51,2066.0,199.0,416.29900701089525,4884.5,4.3079603497942385,1.3,1.1025655704054766
1158,5,5,5,5,5,5,5,19.6,81.4,23.97,4,1,2,PC,False,9.5937,1,qlp,QLP,0.73774,0.636,0.57,524.852,5.28215,4204.161029292311,1460.137852442235,10.0,292.83,6449.5,3.94,2.1,1.37
1159,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,4.23,0,1,3,EB,False,9.577,1,qlp-s41-ffi,QLP,2.3664127,2.591,0.32577,300.0,10.567321062883888,4204.161029292311,1460.137852442235,13.0,2320.13,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1160,5,5,5,5,5,5,5,146.3,249.4,317.0,0,22,34,KP,True,10.2306,1,spoc-s14-s55-b0A-KP,SPOC/QLP,1.7635873,3.30342233779013,8.50366,7801.56879273925,10.567321062883888,4461.15846399661,2084.40286806643,325.5916,519.096,7986.1,4.3079603497942385,1.5383132826009873,1.1025655704054766
1163,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,80.82,4,1,0,EB,False,9.329701,1,qlp-s55-ffi,QLP,3.2077145,2.708,10.517272,9640.0,10.567321062883888,4204.161029292311,1460.137852442235,95.0,827.868,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1164,5,5,5,5,5,5,5,245.9,271.0,317.0,0,1,0,KP,True,9.76703,1,qlp-s74-ffi,SPOC/QLP,2.2552845,2.05,22.843664,20820.0,14.688,549.715,1348.0,595.0,126.261,5787.0,4.5,0.96,1.071
1165,5,5,5,5,5,5,5,13.4,92.4,12.79,2,2,0,PC,False,9.7604,1,qlp,QLP,1.88327,2.472,0.92,846.992,3.79016,4204.161029292311,1460.137852442235,12.0,153.743,5900.4,4.39,1.18,1.14
1166,5,5,5,5,5,5,5,5.2,46.1,22.02,0,6,2,PC,False,10.3874,1,qlp,QLP,15.196,1.792,2.14101,1970.0,4.96345,4204.161029292311,1460.137852442235,12.0,209.618,5807.0,4.3079603497942385,1.14,1.1025655704054766
1167,5,5,5,5,5,5,5,279.9,437.1,317.0,2,1,0,EB,False,10.381,1,qlp-s75-ffi,QLP,2.1358631,1.559,11.268501,10325.0,23.6019,1540.95,1745.0,123.0,274.162,5969.0,4.17,1.5,1.199
1169,5,5,5,5,5,5,5,24.8,70.1,90.36,3,2,8,PC,False,10.349,1,qlp,QLP,0.91397,1.955,0.96,883.802,10.9073,12286.1,2933.0,28.0,880.107,7875.0,3.61,3.34,1.82
1170,5,5,5,5,5,5,5,25.4,38.8,317.0,1,2,6,PC,False,10.3075,1,qlp,QLP,11.18644,3.227,4.550004,4181.94,14.9183,4204.161029292311,1460.137852442235,17.0,482.763,7266.0,4.06,2.1,1.75
1171,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,0,1,0,EB,False,10.3018,1,qlp-s79-ffi,QLP,7.8513734,6.727,24.153973,22001.0,10.567321062883888,4204.161029292311,1460.137852442235,141.0,875.061,5838.98214957667,4.3079603497942385,1.5383132826009873,1.1025655704054766
1172,3,5,5,3,4,4,4,41.8,183.6,64.15,5,13,4,CP,True,10.2938,1,qlp-s74-ffi,QLP,7.0643978,2.424,9.014183,8268.0,9.39131,104.311,890.0,131.0,132.353,5429.6,4.44,0.96,0.917
1174,5,5,5,5,5,5,5,10.3,64.7,26.68,0,6,6,EB,False,10.2026,1,qlp-s41-ffi,QLP,7.5022708,2.605,1.912579,1760.0,5.55812,129.866,940.0,27.0,216.517,6229.0,4.31,1.27,1.203
1176,5,5,5,5,5,5,5,10.1,61.1,31.31,1,1,0,PC,False,10.1617,1,qlp,QLP,1.69127,3.206,0.78,718.149,10.567321062883888,4204.161029292311,1460.137852442235,13.0,602.899,9121.5,4.21,1.5383132826009873,2.572
1177,5,5,5,5,5,5,5,12.1,110.6,6.0,0,1,6,EB,False,10.1358,1,qlp-s56-ffi,SPOC/QLP,2.6652139,3.422,0.771146,710.0,2.32848,2660.44,2000.0,68.0,36.7224,4043.4,4.69,0.56,0.552175
1180,4,5,5,4,4,4,4,119.1,121.4,317.0,12,17,5,CP,True,10.079,1,qlp-s75-ffi,QLP,2.1031942,3.993,7.762468,7124.0,16.7087,3297.3,2111.0,9.0,302.819,6122.0,3.93,1.93,1.16
1181,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,1,12,2,EB,False,10.0049,1,qlp-s76-ffi,QLP,7.6416041,2.654,6.561347,6025.0,27.538,478.683,1303.0,108.0,416.29900701089525,6496.7,4.3079603497942385,2.05,1.1025655704054766
1182,5,5,5,5,5,5,5,90.1,308.8,92.23,0,6,2,EB,False,9.9478,1,qlp-s75-ffi,SPOC/QLP,5.9294073,3.315,11.225716,10286.0,11.5196,456.893,1460.137852442235,389.0,112.868,5095.6,4.3079603497942385,1.06,1.1025655704054766
1184,5,5,5,5,5,5,5,18.5,73.2,22.8,6,1,2,EB,False,9.94025,1,qlp-s81-ffi,QLP,1.1967018,1.879,0.895015,824.0,10.3239,25917.9,3534.0,32.0,246.798,5997.0,4.0,1.73,1.105
1187,5,5,5,5,5,5,5,26.6,130.6,86.69,1,1,0,PC,False,9.886581,1,qlp,QLP,8.5112,3.486,4.539995,4172.76,10.567321062883888,4204.161029292311,1460.137852442235,47.0,347.452,8156.0,4.35,1.5383132826009873,2.031
1190,5,5,5,5,5,5,5,75.0,183.8,317.0,1,1,6,EB,False,9.7831,1,qlp,QLP,15.7335693,3.288,2.761278,2540.0,24.3218,367.588,1219.0,42.0,355.809,6800.0,3.91,2.21,1.46
1192,5,5,5,5,5,5,5,73.1,90.1,317.0,3,2,4,EB,False,10.4813,1,qlp-s74-ffi,QLP,2.2219839,1.996,4.781237,4394.0,15.4416,7790.56,1460.137852442235,41.0,501.963,7166.8,4.3079603497942385,1.87,1.1025655704054766
1194,5,5,5,5,5,5,5,27.2,45.1,119.41,3,1,4,PC,False,10.4717,1,qlp,QLP,4.05135,2.4,1.23,1132.23,14.2359,4204.161029292311,1460.137852442235,10.0,500.014,4974.4,4.3079603497942385,3.85,1.1025655704054766
1197,5,5,5,5,5,5,5,91.6,173.5,317.0,0,0,0,KP,True,10.4219,1,qlp-s75-ffi,QLP,3.6127714,4.142,12.881284,11794.0,19.3662,5011.92,2344.0,187.0,470.878,8324.0,4.28,1.71,2.053
1198,3,5,5,3,4,4,4,43.4,122.4,80.06,15,10,5,CP,True,10.4221,1,qlp-s48-ffi,QLP,3.6714717,2.149,4.72235,4340.0,10.678,324.114,1182.0,96.0,248.427,5618.0,4.06,1.54,0.99
1199,5,5,5,5,5,5,5,45.0,155.2,34.67,4,3,0,EB,False,10.402,1,qlp-s75-ffi,QLP,0.8352406,1.043,2.244363,2065.0,6.4875,5021.63,2345.0,96.0,224.444,6105.0,4.31,1.24,1.149
1200,2,5,5,2,4,4,4,9.8,95.8,5.57,3,6,13,CP,True,10.9473,1,spoc-s01-s36-b0A-PC,SPOC/QLP,2.49197708495188,1.43381409016892,2.275871,2093.95942014684,2.21875850704585,39.6452663744451,639.98174261374,17.341845,37.8871,3948.0,4.68962,0.482387989759445,0.480382
1201,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,317.0,0,0,2,EB,False,8.386,1,spoc-s01s13-b02,SPOC,0.0,2.726775,0.953841,878.134108,1.710706,9.52129406780723,448.016226946492,7.8378444,818.829,3773.0,4.438,0.577983,1.1025655704054766
1202,1,4,4,1,4,4,4,3.7,64.7,9.11,1,3,1,CP,True,7.9995,1,spoc-s01-s36-b0A-CPKP,SPOC,25.5195306914712,6.68774512927699,0.606418,558.375863689352,2.96414609843449,45.6335701520282,662.889074777367,17.002897,64.9943,5742.22,4.29,1.17321002483368,1.03
1205,5,5,5,5,5,5,5,30.5,60.5,317.0,0,0,0,PC,False,8.6014,1,spoc,SPOC,0.831542,1.985538,0.270349,248.969585,1.881684,3776.60953647891,1999.37966590071,10.881971,1698.55,5824.0,4.438,1.1512,1.1025655704054766
1211,5,5,5,5,5,5,5,0.1,12.3,5.37,4,1,1,EB,False,11.1762,1,qlp-s32-tois,SPOC,79.3739596,5.392,1.333016,1227.0,2.17454,3.05331,368.0,100.0,144.133,5168.33,4.60584,0.77,0.88
1214,4,4,4,5,5,5,5,8.6,81.3,53.74,2,1,1,EB,False,10.6392,1,spoc-s01-s65-b0A-PC,SPOC,27.214962165765,3.7190483373615,5.149249,4731.40462251279,8.34759731322992,25.4860380537641,573.053713744435,49.73674,161.33,6270.0,4.54537,0.989666998386383,0.95
1222,1,4,1,1,4,4,1,0.4,20.8,9.92,6,2,3,CP,True,10.0564,1,spoc-s01-s69-b0A-PC,SPOC,91.6827832276194,9.75048569388035,0.774643,713.218356855046,3.23985501749736,5.99449028620805,399.078025452968,17.73272,138.411,5802.0,4.44521,1.01813995838165,1.01
1224,5,5,5,5,5,5,5,2.0,19.8,10.42,1,2,3,EB,False,9.3109,1,spoc-s01-s69-b0A-PC,SPOC,14.6431900156867,2.54834260804878,0.26364,242.792391937292,3.41248002313,391.201754618906,1134.27914737415,10.89704,237.7,6516.0,3.99366,2.0417799949646,1.3
1230,3,4,4,3,4,4,4,0.6,52.3,34.17,13,0,4,CP,True,13.802,1,spoc-s01-s65-b0A-CP,SPOC,27.3613778368434,4.05864182163197,22.700268,20690.6684293995,6.45224485543847,0.834555547634112,243.771854738965,13.578523,100.641,3050.0,4.438,0.441280007362366,0.437175
1231,2,4,2,2,4,4,4,1.0,18.9,8.47,0,3,1,CP,True,9.0963,1,qlp-s68-ffi,SPOC,29.0497517,7.117,0.345319,318.0,2.84674,257.066,1115.0,25.0,272.217,8208.0,4.25979,1.8,2.13
1233,2,4,2,2,4,4,4,2.0,34.5,10.59,1,3,1,PC,True,9.6245,1,spoc-s01-s65-b0A-CP,SPOC/QLP,25.0571312328849,7.54242248311737,0.57938,533.486013044038,3.23968383531725,53.1389289029828,688.609402863614,17.519485,143.138,5696.0,4.26563,1.15280997753143,1.14
1234,2,5,5,2,4,4,4,2.3,127.0,13.34,8,2,5,CP,True,10.2565,1,spoc-s01-s65-b0A-CP,QLP,24.245496692,3.37255829635944,6.818804,6260.67036023302,3.8785680034106,0.0527300348338605,122.217744350803,60.598125,27.6227,3535.0,4.84874,0.46527099609375,0.462709
1236,1,5,5,1,4,4,4,4.4,77.3,7.4,34,4,5,CP,True,8.6522,1,spoc-s01-s39-b0A-CP,SPOC,14.1758947254494,3.75438268018992,0.985354,907.132452873569,2.62316413154445,53.879509528625,690.996198271322,15.42892,64.5978,5723.87,4.438,0.864172995090485,1.02
1237,1,5,5,1,4,4,4,4.3,84.1,9.31,34,4,5,CP,True,8.6522,2,spoc-s01-s39-b0A-CP,SPOC,19.5901578092393,4.00286096971457,1.284825,1182.66786413379,3.00264280997374,35.0031417546046,620.363883860034,19.270168,64.5978,5723.87,4.438,0.864172995090485,1.02
1238,1,5,5,1,4,4,4,5.1,74.2,4.89,34,4,5,CP,True,8.6522,3,spoc-s01-s39-b0A-CP,SPOC,6.20362188553473,3.0109800105516,0.596129,548.904439934666,2.05674802449622,162.167509425773,910.145259240341,18.416348,64.5978,5723.87,4.438,0.864172995090485,1.02
1239,1,5,5,1,4,4,4,4.0,60.7,3.03,34,4,5,CP,True,8.6522,4,spoc-s01-s39-b0A-CP,SPOC,3.79588997084369,2.46028564832258,0.344806,317.527292830481,1.55313498878187,312.180749549799,1072.06539893981,10.611289,64.5978,5723.87,4.438,0.864172995090485,1.02
1240,5,5,5,5,5,5,5,19.8,103.2,23.63,8,0,5,PC,False,13.7991,1,spoc-s14-b02,SPOC,2.26453861145203,3.81937014012583,16.431406,15019.9420902933,5.19367635806677,34.1873897077144,616.717447540327,7.442371,104.912,3443.0,4.81617,0.411471,0.404369
1241,1,4,4,1,4,4,4,7.2,77.0,4.68,5,6,10,CP,True,9.91924,1,qlp-s74-ffi,SPOC,3.4447015,1.912,0.86459,796.0,2.00495,231.437,1086.0,24.0,39.6345,3912.0,4.62642,0.63,0.611578
1242,5,5,5,5,5,5,5,111.4,301.9,108.82,0,0,0,KP,True,11.0248,1,spoc-s14-s55-b0A-KP,SPOC,3.03007145826677,2.5466671376467,23.924875,21794.6136956278,12.752989173481,318.458185847777,1077.41459353966,327.5781,159.658,5242.82,4.52404,0.857369005680084,0.896
1243,5,5,5,5,5,5,5,4.6,35.5,21.8,0,130,6,KP,True,10.2768,1,qlp-s54-ffi,SPOC,12.72038,2.401,1.16236,1070.0,4.96046,41.1042,705.0,13.0,243.249,6212.0,4.17664,1.48,1.196
1244,5,5,5,5,5,5,5,2.6,25.8,9.15,0,130,6,KP,True,10.2768,2,spoc-s14-s55-b0A-KP,SPOC,6.23875501334555,3.61785672529817,0.405672,373.568113846832,2.97282834387617,587.129075947598,1255.46076987133,9.259248,243.249,6212.0,4.17664,1.47767996788025,1.196
1247,2,4,2,2,4,4,4,6.1,65.1,19.25,8,5,3,CP,True,10.7192,1,spoc-s14-s60-b0A-CP,SPOC,12.6396981809105,3.38307016093858,3.580882,3292.68128637588,4.60251624420615,39.6563976529739,640.026660114251,27.144175,126.903,5217.0,4.59186,0.789425015449524,0.888
1248,5,5,5,5,5,5,5,26.1,57.3,119.35,0,3,1,KP,True,13.8046,1,spoc-s14-s55-b0A-KP,SPOC,1.72085545094936,1.83464091474227,10.927651,10014.258740094,13.4646314100489,2259.38966758133,1758.39942941394,34.395763,1086.24,5832.83,4.20893,1.33402001857758,1.05
1254,1,4,2,1,4,4,4,2.9,39.3,17.74,10,16,6,CP,True,11.1802,1,spoc-s14-s55-b0A-CP,SPOC,18.6548828810169,5.44314509917649,1.624874,1495.44494728176,4.38698775057375,27.832077008609,585.809154164463,23.855204,169.422,5141.0,4.49143,0.876154005527496,0.868
1255,1,4,2,1,4,4,4,5.5,48.9,10.83,10,16,6,CP,True,11.1802,2,spoc-s14-s60-b0A-CP,SPOC,4.30745132484352,2.33791957547369,1.189361,1094.84194953462,3.28198792824821,196.475535785033,954.875762878566,35.282627,169.422,5141.0,4.49143,0.876154005527496,0.868
1256,1,4,2,1,4,4,4,2.4,29.6,6.58,10,16,6,CP,True,11.1802,3,spoc-s14-s60-b0A-CP,SPOC,5.90412784204916,2.76783127597578,0.840606,773.926646811741,2.44894535286704,129.041078120681,859.610566498464,23.98417,169.422,5141.0,4.49143,0.876154005527496,0.868
1257,2,4,2,2,4,4,4,0.7,23.3,10.61,10,16,6,CP,True,11.1802,4,spoc-s14-s60-b0A-CP,SPOC,37.9251983365383,3.53452194751861,1.489336,1370.78885385772,3.24164295940348,10.8068346238815,462.428269632085,16.44205,169.422,5141.0,4.49143,0.876154005527496,0.868
1261,5,5,5,5,5,5,5,36.7,252.3,14.11,2,4,2,V,False,6.895,1,spoc-s14-b02,SPOC,1.44150441658437,0.927452380984427,0.594405,547.317273629585,3.83452088900034,5519.18449998091,2198.30768241866,7.2832127,66.3631,6603.0,4.438,1.58365,1.38
1264,5,5,5,5,5,5,5,7.6,45.3,15.37,4,10,4,O,False,9.89947,1,qlp-s74-ffi,SPOC/QLP,4.6756797,1.95,0.86133,793.0,4.02964,343.911,1199.0,26.0,185.23,5779.0,4.88162,1.45,1.0
1266,1,5,5,1,4,4,4,4.9,69.5,7.86,1,27,6,CP,True,9.1416,1,qlp-s74-ffi,SPOC/QLP,10.2888871,1.425,0.938482,864.0,2.73221,25.0029,622.0,44.0,65.9501,5126.0,4.49772,0.87,0.86
1267,5,5,5,5,5,5,5,71.9,527.7,15.73,1,1,3,PC,False,13.5608,1,spoc,SPOC,1.03324411383409,3.80178363450511,28.726915,26111.5081972147,4.08798801940722,16.7778791399222,516.183377492501,8.785042,416.29900701089525,2972.0,5.15741,0.156193,0.12784
1268,5,5,5,5,5,5,5,69.8,88.1,317.0,0,0,1,KP,True,9.87463,1,qlp-s55-ffi,SPOC,5.4526479,3.401,8.447231,7750.0,14.5502,433.78,1271.0,147.0,249.325,6509.0,4.17233,1.57,1.336
1270,3,5,5,3,4,4,4,116.0,315.5,105.95,7,1,2,CP,True,11.1534,1,spoc-s14-s60-b0A-CP,SPOC,3.47797762846933,2.51034887489644,29.742106,27021.693242358,12.5541925450089,153.138897114813,897.203849600513,902.9762,118.106,4699.0,4.54638,0.765000998973846,0.751
1271,2,5,5,2,4,4,4,7.6,64.4,7.19,7,2,6,CP,True,10.8116,1,spoc-s14-s50-b0A-PC,SPOC,3.12746344589069,1.98126946443944,1.446987,1331.83692998239,2.5802895659067,103.26759982068,813.037861654266,17.032537,73.5977,4225.0,4.5756,0.69343101978302,0.66
1272,2,5,5,2,4,4,4,4.2,53.7,8.13,7,2,6,CP,True,10.8116,2,spoc-s14-s50-b0A-CP,SPOC,7.49316133323679,1.93392950682202,1.793648,1650.64704966477,2.77336735218525,32.2107097957174,607.602879445189,15.933478,73.5977,4225.0,4.5756,0.69343101978302,0.66
1273,3,5,5,3,4,4,4,0.7,43.5,14.09,7,2,6,PC,True,10.8116,3,spoc-s14-s50-b0A-PC,SPOC,49.8251659648395,3.87149763824641,2.238278,2059.40690368267,3.8319134922927,2.57605659986122,323.116101128763,10.817838,73.5977,4225.0,4.5756,0.69343101978302,0.66
1278,5,5,5,5,5,5,5,106.0,121.1,317.0,0,1,3,KP,True,10.0274,1,spoc-s14-s55-b0A-KP,SPOC,2.2046665,3.97672631897031,7.113768,6530.6044983321,16.8192478431328,4831.11963913762,2126.33504836114,341.97046,341.079,6532.23,3.96818,1.9935599565506,1.347
1279,1,5,5,1,4,4,4,2.6,74.1,6.67,8,3,7,CP,True,11.0402,1,spoc-s14-s50-b0A-CP,SPOC/QLP,10.8948420981743,2.07193939554612,3.445492,3168.38535839801,2.46914139899506,5.51374709308415,390.824211198732,37.82544,36.0118,3618.0,4.79432,0.435665994882584,0.431082
1280,2,5,5,2,4,4,4,0.7,44.3,4.32,8,3,7,CP,True,11.0402,2,spoc-s14-s50-b0A-CP,SPOC,18.8016111099805,1.90935241025175,1.832953,1686.78810332636,1.91122822688092,2.66367565516906,325.829262141869,15.856179,36.0118,3618.0,4.79432,0.435665994882584,0.431082
1281,5,5,5,5,5,5,5,9.2,35.1,69.0,0,11,40,KP,True,11.636,1,spoc-s14-s55-b0A-KP,SPOC,6.79009811134125,6.07865762764848,2.345739,2158.17335676616,9.75484809118296,477.528997902093,1192.2564671939,29.824783,416.29900701089525,6378.0,4.438,2.0006799697876,1.1025655704054766
1282,3,5,5,3,4,4,4,43.2,202.9,64.06,10,21,7,CP,True,10.1495,1,qlp-s75-ffi,SPOC/QLP,8.157721,3.788,11.211455,10273.0,9.31888,91.0972,860.0,238.0,109.557,5091.2,4.47,0.9,0.87
1285,5,5,5,5,5,5,5,60.4,162.1,317.0,0,2,0,PC,False,11.463,1,qlp-s49-tois,SPOC/QLP,14.3034613,3.135,54.366054,48840.0,18.4949,15.38,551.0,573.0,171.138,5056.6,4.53,0.83,0.843
1286,5,5,5,5,5,5,5,136.6,353.1,114.56,0,7,2,KP,True,7.4556,1,qlp-s49-ffi,SPOC/QLP,6.1349783,5.661,4.199051,3860.0,13.1383,861.554,1509.0,66.0,92.2589,5828.7,3.84,2.05,1.05
1287,3,5,5,3,4,4,4,15.1,85.2,19.15,5,16,3,PC,True,11.0244,1,qlp-s49-tois,SPOC/QLP,3.3159772,1.494,3.011662,2770.0,4.5947,120.595,923.0,35.0,137.572,4972.7,4.54,0.81,0.825
1288,3,5,5,3,4,4,4,44.5,167.4,63.77,6,3,5,PC,True,10.418,1,qlp-s50-tois,SPOC/QLP,4.6313014,1.435,5.289542,4860.0,9.34848,225.013,1078.0,11.0,177.118,5736.0,4.39,1.07,1.015
1290,5,5,5,5,5,5,5,5.9,62.4,17.09,3,2,4,PC,False,10.5954,1,spoc,SPOC,11.3246821431207,5.97041357430429,2.105745,1937.58297208206,4.29172255714392,59.1706101793609,707.369388155268,7.1837444,138.591,5518.0,4.59176,0.824734,0.969
1291,5,5,5,5,5,5,5,1.0,11.0,2.38,3,0,3,EB,False,12.5405,1,spoc-s14-s41-b0A-PC,SPOC,6.26116895033486,2.03691881749237,4.357129,4005.0228080017,1.34683189626535,6.98169450386235,414.581539551025,11.06697,24.5209,3145.0,5.04431,0.211256995797157,0.180245
1292,5,5,5,5,5,5,5,50.70269080234833,140.84899755501223,10.53,4,6,6,IS,False,9.76775,1,spoc-s15-b02,SPOC,0.0,4.6,1.527584,1405.96750707293,3.22877243723143,45.1713283679484,661.203989207828,9.520958,100.772,5544.0,4.5609,0.857648,0.976
1294,4,5,5,4,4,4,4,14.1,151.8,56.78,3,1,2,CP,True,11.7819,1,spoc-s14-s60-b0A-CP,SPOC,14.4751062310922,1.61824838856528,10.493789,9618.57985337733,8.69761725570081,6.54021745029495,407.866275032417,23.134491,75.5759,3841.0,4.69364,0.55035001039505,0.545569
1298,5,5,5,5,5,5,5,139.0,147.8,317.0,0,5,0,KP,True,11.4373,1,spoc-s14-s55-b0A-KP,SPOC,0.968992717542034,2.54963090157357,14.793564,13532.9710157306,17.1331258180889,6992.03282301646,2332.22590084332,210.73773,444.586,6430.0,4.25113,1.41398000717163,1.3
1299,5,5,5,5,5,5,5,66.2,324.1,89.54,0,2,2,KP,True,9.7525,1,qlp-55-ffi,SPOC,10.3385897,3.912,19.732337,18010.0,11.3892,65.6836,793.0,326.0,92.3831,5336.96,4.55466,0.84,0.92
1300,5,5,5,5,5,5,5,8.5,53.8,7.09,2,0,0,PC,False,12.5313,1,spoc,SPOC,1.283251,2.012261,2.131565,1961.318203,2.558112,172.025291271902,923.672098519679,11.733728,110.246,3855.0,4.68499,0.560391,0.554506
1301,5,5,5,5,5,5,5,11.3,84.1,4.15,1,0,0,PC,False,10.9313,1,spoc,SPOC,1.22843879165983,1.91901180477847,1.33573,1229.49651247718,1.86626299475715,118.280234591723,841.100311605962,11.960702,41.9934,3526.0,4.71105,0.53023,0.527126
1304,4,5,5,4,4,4,4,25.4,134.5,21.88,10,31,18,CP,True,9.93119,1,qlp-s78-ffi,SPOC,2.6998294,2.208,3.042148,2798.0,4.94551,1198.41,1639.0,99.0,114.865,6180.0,4.57956,0.92,1.181
1305,5,5,5,5,5,5,5,13.4,79.0,5.49,2,0,2,PC,False,12.9984,1,spoc,SPOC,0.581321957121083,1.32611770331108,3.487117,3206.60100155666,2.20148861235589,194.517815786072,952.488181491714,8.015348,89.21544,3446.0,4.83941,0.38621,0.375832
1306,5,5,5,5,5,5,5,2.8,31.3,5.47,0,82,6,KP,True,9.50898,1,qlp-s74-ffi,SPOC,5.3987396,3.12,0.380074,350.0,2.19583,315.605,1174.0,13.0,144.166,5875.23,4.26474,1.26,1.064
1308,5,5,5,5,5,5,5,267.6,256.1,317.0,1,2,0,EB,False,9.84566,1,qlp-s74-ffi,QLP,1.4412175,1.666,14.126819,12927.0,17.0442,1160.55,1626.0,586.0,190.403,5672.9,4.13,1.46,1.038
